sample_id,person,rel_path,split
12555,Arnold_Schwarzenegger,data/lfw/images/Arnold_Schwarzenegger/012555.jpg,train
12600,Arnold_Schwarzenegger,data/lfw/images/Arnold_Schwarzenegger/012600.jpg,train
394,Arnold_Scott,data/lfw/images/Arnold_Scott/000394.jpg,train
988,Arnoldo_Aleman,data/lfw/images/Arnoldo_Aleman/000988.jpg,train
3802,Arnoldo_Aleman,data/lfw/images/Arnoldo_Aleman/003802.jpg,train
8192,Arnoldo_Aleman,data/lfw/images/Arnoldo_Aleman/008192.jpg,train
9040,Arnoldo_Aleman,data/lfw/images/Arnoldo_Aleman/009040.jpg,train
12827,Arnoldo_Aleman,data/lfw/images/Arnoldo_Aleman/012827.jpg,train
3717,Aron_Ralston,data/lfw/images/Aron_Ralston/003717.jpg,train
8607,Aron_Ralston,data/lfw/images/Aron_Ralston/008607.jpg,train
554,Arsinee_Khanjian,data/lfw/images/Arsinee_Khanjian/000554.jpg,val
5822,Arsinee_Khanjian,data/lfw/images/Arsinee_Khanjian/005822.jpg,val
4296,Art_Cooper,data/lfw/images/Art_Cooper/004296.jpg,train
12497,Art_Hoffmann,data/lfw/images/Art_Hoffmann/012497.jpg,train
13220,Art_Hoffmann,data/lfw/images/Art_Hoffmann/013220.jpg,train
3224,Art_Howe,data/lfw/images/Art_Howe/003224.jpg,train
5759,Art_Howe,data/lfw/images/Art_Howe/005759.jpg,train
6562,Art_Howe,data/lfw/images/Art_Howe/006562.jpg,train
7789,Art_Howe,data/lfw/images/Art_Howe/007789.jpg,train
12267,Art_Lopez,data/lfw/images/Art_Lopez/012267.jpg,train
6822,Arthur_Johnson,data/lfw/images/Arthur_Johnson/006822.jpg,val
9350,Arthur_Martinez,data/lfw/images/Arthur_Martinez/009350.jpg,train
2325,Artieas_Shanks,data/lfw/images/Artieas_Shanks/002325.jpg,val
787,Arturo_Gatti,data/lfw/images/Arturo_Gatti/000787.jpg,train
5799,Arturo_Gatti,data/lfw/images/Arturo_Gatti/005799.jpg,train
12757,Arturo_Gatti,data/lfw/images/Arturo_Gatti/012757.jpg,train
3693,Arye_Mekel,data/lfw/images/Arye_Mekel/003693.jpg,test
4400,Arye_Mekel,data/lfw/images/Arye_Mekel/004400.jpg,test
7115,Asa_Hutchinson,data/lfw/images/Asa_Hutchinson/007115.jpg,test
8753,Asa_Hutchinson,data/lfw/images/Asa_Hutchinson/008753.jpg,test
10274,Ascencion_Barajas,data/lfw/images/Ascencion_Barajas/010274.jpg,train
140,Ashanti,data/lfw/images/Ashanti/000140.jpg,train
2304,Ashanti,data/lfw/images/Ashanti/002304.jpg,train
4056,Ashanti,data/lfw/images/Ashanti/004056.jpg,train
4433,Ashanti,data/lfw/images/Ashanti/004433.jpg,train
7295,Ashanti,data/lfw/images/Ashanti/007295.jpg,train
8512,Ashlea_Talbot,data/lfw/images/Ashlea_Talbot/008512.jpg,train
3269,Ashley_Judd,data/lfw/images/Ashley_Judd/003269.jpg,train
5607,Ashley_Olsen,data/lfw/images/Ashley_Olsen/005607.jpg,train
8932,Ashley_Postell,data/lfw/images/Ashley_Postell/008932.jpg,train
3515,Ashraf_Alasmar,data/lfw/images/Ashraf_Alasmar/003515.jpg,val
5330,Ashraf_Ghani,data/lfw/images/Ashraf_Ghani/005330.jpg,train
4746,Ashton_Kutcher,data/lfw/images/Ashton_Kutcher/004746.jpg,train
5780,Ashton_Kutcher,data/lfw/images/Ashton_Kutcher/005780.jpg,train
7401,Ashton_Kutcher,data/lfw/images/Ashton_Kutcher/007401.jpg,train
2005,Asif_Ali_Zardari,data/lfw/images/Asif_Ali_Zardari/002005.jpg,train
8711,Asif_Hanif,data/lfw/images/Asif_Hanif/008711.jpg,train
5928,Askar_Akayev,data/lfw/images/Askar_Akayev/005928.jpg,test
9294,Asmaa_Assad,data/lfw/images/Asmaa_Assad/009294.jpg,train
1270,Assad_Ahmadi,data/lfw/images/Assad_Ahmadi/001270.jpg,train
9855,Astou_Ndiaye-Diatta,data/lfw/images/Astou_Ndiaye-Diatta/009855.jpg,val
3690,Astrid_Betancourt,data/lfw/images/Astrid_Betancourt/003690.jpg,test
9388,Astrid_Eyzaguirre,data/lfw/images/Astrid_Eyzaguirre/009388.jpg,test
379,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/000379.jpg,train
824,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/000824.jpg,train
1042,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/001042.jpg,train
1094,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/001094.jpg,train
2584,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/002584.jpg,train
2606,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/002606.jpg,train
3019,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/003019.jpg,train
3488,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/003488.jpg,train
4710,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/004710.jpg,train
5417,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/005417.jpg,train
5861,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/005861.jpg,train
7204,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/007204.jpg,train
7902,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/007902.jpg,train
7989,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/007989.jpg,train
8158,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/008158.jpg,train
8162,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/008162.jpg,train
8249,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/008249.jpg,train
8486,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/008486.jpg,train
9602,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/009602.jpg,train
10595,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/010595.jpg,train
10792,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/010792.jpg,train
11722,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/011722.jpg,train
12276,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/012276.jpg,train
12942,Atal_Bihari_Vajpayee,data/lfw/images/Atal_Bihari_Vajpayee/012942.jpg,train
3545,Ataollah_Mohajerani,data/lfw/images/Ataollah_Mohajerani/003545.jpg,test
12845,Atiabet_Ijan_Amabel,data/lfw/images/Atiabet_Ijan_Amabel/012845.jpg,train
10581,Atom_Egoyan,data/lfw/images/Atom_Egoyan/010581.jpg,test
3493,Atsushi_Sato,data/lfw/images/Atsushi_Sato/003493.jpg,train
9965,Audrey_Lacroix,data/lfw/images/Audrey_Lacroix/009965.jpg,train
762,Audrey_Sauret,data/lfw/images/Audrey_Sauret/000762.jpg,test
2523,Augustin_Calleri,data/lfw/images/Augustin_Calleri/002523.jpg,train
2653,Augustin_Calleri,data/lfw/images/Augustin_Calleri/002653.jpg,train
8038,Augustin_Calleri,data/lfw/images/Augustin_Calleri/008038.jpg,train
11023,Augustin_Calleri,data/lfw/images/Augustin_Calleri/011023.jpg,train
4934,Augusto_Pinochet,data/lfw/images/Augusto_Pinochet/004934.jpg,train
7957,Augusto_Pinochet,data/lfw/images/Augusto_Pinochet/007957.jpg,train
12450,Augusto_Roa_Bastos,data/lfw/images/Augusto_Roa_Bastos/012450.jpg,val
13011,Augusto_Roa_Bastos,data/lfw/images/Augusto_Roa_Bastos/013011.jpg,val
6611,Aung_San_Suu_Kyi,data/lfw/images/Aung_San_Suu_Kyi/006611.jpg,test
7683,Aung_San_Suu_Kyi,data/lfw/images/Aung_San_Suu_Kyi/007683.jpg,test
2868,Austin_Kearns,data/lfw/images/Austin_Kearns/002868.jpg,val
10995,Avril_Lavigne,data/lfw/images/Avril_Lavigne/010995.jpg,train
7981,Azmi_Bishara,data/lfw/images/Azmi_Bishara/007981.jpg,train
419,Azra_Akin,data/lfw/images/Azra_Akin/000419.jpg,val
2587,Azra_Akin,data/lfw/images/Azra_Akin/002587.jpg,val
4968,Azra_Akin,data/lfw/images/Azra_Akin/004968.jpg,val
8037,Azra_Akin,data/lfw/images/Azra_Akin/008037.jpg,val
3459,BB_King,data/lfw/images/BB_King/003459.jpg,train
3946,BJ_Habibie,data/lfw/images/BJ_Habibie/003946.jpg,train
8650,Babe_Ruth,data/lfw/images/Babe_Ruth/008650.jpg,train
5738,Baburam_Bhattari,data/lfw/images/Baburam_Bhattari/005738.jpg,train
10730,Bak_Chang-Ryun,data/lfw/images/Bak_Chang-Ryun/010730.jpg,val
3560,Barbara_Bach,data/lfw/images/Barbara_Bach/003560.jpg,val
12870,Barbara_Becker,data/lfw/images/Barbara_Becker/012870.jpg,train
8929,Barbara_Bodine,data/lfw/images/Barbara_Bodine/008929.jpg,train
9072,Barbara_Boxer,data/lfw/images/Barbara_Boxer/009072.jpg,val
2995,Barbara_Brezigar,data/lfw/images/Barbara_Brezigar/002995.jpg,train
11934,Barbara_Brezigar,data/lfw/images/Barbara_Brezigar/011934.jpg,train
3914,Barbara_De_Brun,data/lfw/images/Barbara_De_Brun/003914.jpg,train
8016,Barbara_Esbin,data/lfw/images/Barbara_Esbin/008016.jpg,train
6148,Barbara_Felt-Miller,data/lfw/images/Barbara_Felt-Miller/006148.jpg,test
7017,Barbara_Roberts,data/lfw/images/Barbara_Roberts/007017.jpg,train
536,Barbara_Walters,data/lfw/images/Barbara_Walters/000536.jpg,test
2630,Barbara_Walters,data/lfw/images/Barbara_Walters/002630.jpg,test
4492,Barbara_Walters,data/lfw/images/Barbara_Walters/004492.jpg,test
7353,Barbara_Walters,data/lfw/images/Barbara_Walters/007353.jpg,test
12262,Barbora_Strycova,data/lfw/images/Barbora_Strycova/012262.jpg,val
2550,Barbra_Streisand,data/lfw/images/Barbra_Streisand/002550.jpg,train
10688,Barbra_Streisand,data/lfw/images/Barbra_Streisand/010688.jpg,train
12298,Barbra_Streisand,data/lfw/images/Barbra_Streisand/012298.jpg,train
805,Barrett_Jackman,data/lfw/images/Barrett_Jackman/000805.jpg,train
1884,Barrett_Jackman,data/lfw/images/Barrett_Jackman/001884.jpg,train
8521,Barry_Alvarez,data/lfw/images/Barry_Alvarez/008521.jpg,train
12784,Barry_Alvarez,data/lfw/images/Barry_Alvarez/012784.jpg,train
1573,Barry_Bonds,data/lfw/images/Barry_Bonds/001573.jpg,train
2215,Barry_Collier,data/lfw/images/Barry_Collier/002215.jpg,train
6676,Barry_Diller,data/lfw/images/Barry_Diller/006676.jpg,train
6101,Barry_Ford,data/lfw/images/Barry_Ford/006101.jpg,train
13096,Barry_Hinson,data/lfw/images/Barry_Hinson/013096.jpg,train
4948,Barry_Nakell,data/lfw/images/Barry_Nakell/004948.jpg,train
4876,Barry_Switzer,data/lfw/images/Barry_Switzer/004876.jpg,train
2246,Barry_Williams,data/lfw/images/Barry_Williams/002246.jpg,train
5626,Barry_Zito,data/lfw/images/Barry_Zito/005626.jpg,test
12800,Barry_Zito,data/lfw/images/Barry_Zito/012800.jpg,test
12894,Bart_Freundlich,data/lfw/images/Bart_Freundlich/012894.jpg,test
11020,Bart_Hendricks,data/lfw/images/Bart_Hendricks/011020.jpg,val
8588,Bartosz_Kizierowski,data/lfw/images/Bartosz_Kizierowski/008588.jpg,train
8485,Barzan_al-Tikriti,data/lfw/images/Barzan_al-Tikriti/008485.jpg,train
8747,Basdeo_Panday,data/lfw/images/Basdeo_Panday/008747.jpg,train
741,Bashar_Assad,data/lfw/images/Bashar_Assad/000741.jpg,train
5018,Bashar_Assad,data/lfw/images/Bashar_Assad/005018.jpg,train
5494,Bashar_Assad,data/lfw/images/Bashar_Assad/005494.jpg,train
10512,Bashar_Assad,data/lfw/images/Bashar_Assad/010512.jpg,train
12597,Baz_Luhrmann,data/lfw/images/Baz_Luhrmann/012597.jpg,train
5929,Beatrice_Dalle,data/lfw/images/Beatrice_Dalle/005929.jpg,train
8641,Beatriz_Merino,data/lfw/images/Beatriz_Merino/008641.jpg,train
9906,Beecher_Ray_Kirby,data/lfw/images/Beecher_Ray_Kirby/009906.jpg,test
3263,Begum_Khaleda_Zia,data/lfw/images/Begum_Khaleda_Zia/003263.jpg,train
7870,Begum_Khaleda_Zia,data/lfw/images/Begum_Khaleda_Zia/007870.jpg,train
10985,Bela_Karolyi,data/lfw/images/Bela_Karolyi/010985.jpg,train
4005,Ben_Affleck,data/lfw/images/Ben_Affleck/004005.jpg,test
6449,Ben_Affleck,data/lfw/images/Ben_Affleck/006449.jpg,test
7147,Ben_Affleck,data/lfw/images/Ben_Affleck/007147.jpg,test
8381,Ben_Affleck,data/lfw/images/Ben_Affleck/008381.jpg,test
9810,Ben_Affleck,data/lfw/images/Ben_Affleck/009810.jpg,test
12128,Ben_Affleck,data/lfw/images/Ben_Affleck/012128.jpg,test
12224,Ben_Affleck,data/lfw/images/Ben_Affleck/012224.jpg,test
9636,Ben_Betts,data/lfw/images/Ben_Betts/009636.jpg,train
440,Ben_Braun,data/lfw/images/Ben_Braun/000440.jpg,test
1217,Ben_Broussard,data/lfw/images/Ben_Broussard/001217.jpg,train
1183,Ben_Cahoon,data/lfw/images/Ben_Cahoon/001183.jpg,train
4976,Ben_Chandler,data/lfw/images/Ben_Chandler/004976.jpg,val
5385,Ben_Cohen,data/lfw/images/Ben_Cohen/005385.jpg,test
8087,Ben_Curtis,data/lfw/images/Ben_Curtis/008087.jpg,val
12803,Ben_Curtis,data/lfw/images/Ben_Curtis/012803.jpg,val
13042,Ben_Curtis,data/lfw/images/Ben_Curtis/013042.jpg,val
8465,Ben_Davis,data/lfw/images/Ben_Davis/008465.jpg,train
5279,Ben_Glisan,data/lfw/images/Ben_Glisan/005279.jpg,train
10506,Ben_Glisan,data/lfw/images/Ben_Glisan/010506.jpg,train
1426,Ben_Howland,data/lfw/images/Ben_Howland/001426.jpg,train
5443,Ben_Howland,data/lfw/images/Ben_Howland/005443.jpg,train
7550,Ben_Howland,data/lfw/images/Ben_Howland/007550.jpg,train
8046,Ben_Howland,data/lfw/images/Ben_Howland/008046.jpg,train
2025,Ben_Kingsley,data/lfw/images/Ben_Kingsley/002025.jpg,train
4967,Ben_Lee,data/lfw/images/Ben_Lee/004967.jpg,train
5071,Ben_Stein,data/lfw/images/Ben_Stein/005071.jpg,train
922,Ben_Wallace,data/lfw/images/Ben_Wallace/000922.jpg,train
3073,Benazir_Bhutto,data/lfw/images/Benazir_Bhutto/003073.jpg,train
4248,Benazir_Bhutto,data/lfw/images/Benazir_Bhutto/004248.jpg,train
5511,Benazir_Bhutto,data/lfw/images/Benazir_Bhutto/005511.jpg,train
6062,Benazir_Bhutto,data/lfw/images/Benazir_Bhutto/006062.jpg,train
7802,Benazir_Bhutto,data/lfw/images/Benazir_Bhutto/007802.jpg,train
8525,Benedita_da_Silva,data/lfw/images/Benedita_da_Silva/008525.jpg,test
13068,Benicio_Del_Toro,data/lfw/images/Benicio_Del_Toro/013068.jpg,train
2638,Benito_Santiago,data/lfw/images/Benito_Santiago/002638.jpg,train
1477,Benjamin_Bratt,data/lfw/images/Benjamin_Bratt/001477.jpg,train
10873,Benjamin_Franklin,data/lfw/images/Benjamin_Franklin/010873.jpg,train
6952,Benjamin_Martinez,data/lfw/images/Benjamin_Martinez/006952.jpg,test
9433,Benjamin_McKenzie,data/lfw/images/Benjamin_McKenzie/009433.jpg,train
829,Benjamin_Netanyahu,data/lfw/images/Benjamin_Netanyahu/000829.jpg,train
3127,Benjamin_Netanyahu,data/lfw/images/Benjamin_Netanyahu/003127.jpg,train
4073,Benjamin_Netanyahu,data/lfw/images/Benjamin_Netanyahu/004073.jpg,train
4667,Benjamin_Netanyahu,data/lfw/images/Benjamin_Netanyahu/004667.jpg,train
8097,Benjamin_Netanyahu,data/lfw/images/Benjamin_Netanyahu/008097.jpg,train
6260,Benjamin_Neulander,data/lfw/images/Benjamin_Neulander/006260.jpg,train
8066,Bernadette_Peters,data/lfw/images/Bernadette_Peters/008066.jpg,test
8792,Bernard_Ebbers,data/lfw/images/Bernard_Ebbers/008792.jpg,val
10273,Bernard_Giraudeau,data/lfw/images/Bernard_Giraudeau/010273.jpg,train
5124,Bernard_Kerik,data/lfw/images/Bernard_Kerik/005124.jpg,train
5761,Bernard_Landry,data/lfw/images/Bernard_Landry/005761.jpg,train
9769,Bernard_Landry,data/lfw/images/Bernard_Landry/009769.jpg,train
11013,Bernard_Landry,data/lfw/images/Bernard_Landry/011013.jpg,train
11138,Bernard_Landry,data/lfw/images/Bernard_Landry/011138.jpg,train
2448,Bernard_Law,data/lfw/images/Bernard_Law/002448.jpg,train
8345,Bernard_Law,data/lfw/images/Bernard_Law/008345.jpg,train
8464,Bernard_Law,data/lfw/images/Bernard_Law/008464.jpg,train
8624,Bernard_Law,data/lfw/images/Bernard_Law/008624.jpg,train
9910,Bernard_Law,data/lfw/images/Bernard_Law/009910.jpg,train
10708,Bernard_Lord,data/lfw/images/Bernard_Lord/010708.jpg,test
12498,Bernard_Lord,data/lfw/images/Bernard_Lord/012498.jpg,test
4447,Bernard_Siegel,data/lfw/images/Bernard_Siegel/004447.jpg,val
687,Bernardo_Segura,data/lfw/images/Bernardo_Segura/000687.jpg,val
12137,Bernardo_Segura,data/lfw/images/Bernardo_Segura/012137.jpg,val
845,Bernice_Wong,data/lfw/images/Bernice_Wong/000845.jpg,train
966,Bertie_Ahern,data/lfw/images/Bertie_Ahern/000966.jpg,test
2981,Bertie_Ahern,data/lfw/images/Bertie_Ahern/002981.jpg,test
7442,Bertie_Ahern,data/lfw/images/Bertie_Ahern/007442.jpg,test
8488,Bertie_Ahern,data/lfw/images/Bertie_Ahern/008488.jpg,test
12513,Bertie_Ahern,data/lfw/images/Bertie_Ahern/012513.jpg,test
2996,Bertrand_Bonello,data/lfw/images/Bertrand_Bonello/002996.jpg,test
11268,Bertrand_Bonello,data/lfw/images/Bertrand_Bonello/011268.jpg,test
3244,Bertrand_Delanoe,data/lfw/images/Bertrand_Delanoe/003244.jpg,train
11894,Beth_Blough,data/lfw/images/Beth_Blough/011894.jpg,train
3096,Beth_Jones,data/lfw/images/Beth_Jones/003096.jpg,train
12665,Beth_Jones,data/lfw/images/Beth_Jones/012665.jpg,train
8143,Betsy_Coffin,data/lfw/images/Betsy_Coffin/008143.jpg,test
8323,Betsy_Smith,data/lfw/images/Betsy_Smith/008323.jpg,test
9873,Betsy_Smith,data/lfw/images/Betsy_Smith/009873.jpg,test
6574,Bettina_Rheims,data/lfw/images/Bettina_Rheims/006574.jpg,train
13196,Betty_Garrison,data/lfw/images/Betty_Garrison/013196.jpg,train
3504,Betty_Williams,data/lfw/images/Betty_Williams/003504.jpg,train
6468,Beyonce_Knowles,data/lfw/images/Beyonce_Knowles/006468.jpg,train
9003,Bianca_Jagger,data/lfw/images/Bianca_Jagger/009003.jpg,train
936,Bijan_Darvish,data/lfw/images/Bijan_Darvish/000936.jpg,test
5054,Bijan_Darvish,data/lfw/images/Bijan_Darvish/005054.jpg,test
6665,Bijan_Darvish,data/lfw/images/Bijan_Darvish/006665.jpg,test
2300,Bijan_Namdar_Zangeneh,data/lfw/images/Bijan_Namdar_Zangeneh/002300.jpg,test
5704,Bijan_Namdar_Zangeneh,data/lfw/images/Bijan_Namdar_Zangeneh/005704.jpg,test
6959,Bilal_Erdogan,data/lfw/images/Bilal_Erdogan/006959.jpg,train
6630,Biljana_Plavsic,data/lfw/images/Biljana_Plavsic/006630.jpg,test
9159,Biljana_Plavsic,data/lfw/images/Biljana_Plavsic/009159.jpg,test
11579,Biljana_Plavsic,data/lfw/images/Biljana_Plavsic/011579.jpg,test
2316,Bill_Belichick,data/lfw/images/Bill_Belichick/002316.jpg,train
5665,Bill_Belichick,data/lfw/images/Bill_Belichick/005665.jpg,train
303,Bill_Bradley,data/lfw/images/Bill_Bradley/000303.jpg,train
10556,Bill_Butler,data/lfw/images/Bill_Butler/010556.jpg,train
7476,Bill_Byrne,data/lfw/images/Bill_Byrne/007476.jpg,test
9088,Bill_Callahan,data/lfw/images/Bill_Callahan/009088.jpg,test
12912,Bill_Callahan,data/lfw/images/Bill_Callahan/012912.jpg,test
12986,Bill_Callahan,data/lfw/images/Bill_Callahan/012986.jpg,test
3313,Bill_Carmody,data/lfw/images/Bill_Carmody/003313.jpg,train
7151,Bill_Cartwright,data/lfw/images/Bill_Cartwright/007151.jpg,train
7972,Bill_Clancy,data/lfw/images/Bill_Clancy/007972.jpg,test
166,Bill_Clinton,data/lfw/images/Bill_Clinton/000166.jpg,train
1091,Bill_Clinton,data/lfw/images/Bill_Clinton/001091.jpg,train
1447,Bill_Clinton,data/lfw/images/Bill_Clinton/001447.jpg,train
1609,Bill_Clinton,data/lfw/images/Bill_Clinton/001609.jpg,train
1994,Bill_Clinton,data/lfw/images/Bill_Clinton/001994.jpg,train
2704,Bill_Clinton,data/lfw/images/Bill_Clinton/002704.jpg,train
3164,Bill_Clinton,data/lfw/images/Bill_Clinton/003164.jpg,train
3413,Bill_Clinton,data/lfw/images/Bill_Clinton/003413.jpg,train
3425,Bill_Clinton,data/lfw/images/Bill_Clinton/003425.jpg,train
4963,Bill_Clinton,data/lfw/images/Bill_Clinton/004963.jpg,train
5915,Bill_Clinton,data/lfw/images/Bill_Clinton/005915.jpg,train
6263,Bill_Clinton,data/lfw/images/Bill_Clinton/006263.jpg,train
6633,Bill_Clinton,data/lfw/images/Bill_Clinton/006633.jpg,train
6992,Bill_Clinton,data/lfw/images/Bill_Clinton/006992.jpg,train
7227,Bill_Clinton,data/lfw/images/Bill_Clinton/007227.jpg,train
7544,Bill_Clinton,data/lfw/images/Bill_Clinton/007544.jpg,train
7676,Bill_Clinton,data/lfw/images/Bill_Clinton/007676.jpg,train
7728,Bill_Clinton,data/lfw/images/Bill_Clinton/007728.jpg,train
8229,Bill_Clinton,data/lfw/images/Bill_Clinton/008229.jpg,train
8441,Bill_Clinton,data/lfw/images/Bill_Clinton/008441.jpg,train
9465,Bill_Clinton,data/lfw/images/Bill_Clinton/009465.jpg,train
9851,Bill_Clinton,data/lfw/images/Bill_Clinton/009851.jpg,train
10094,Bill_Clinton,data/lfw/images/Bill_Clinton/010094.jpg,train
10843,Bill_Clinton,data/lfw/images/Bill_Clinton/010843.jpg,train
10845,Bill_Clinton,data/lfw/images/Bill_Clinton/010845.jpg,train
11502,Bill_Clinton,data/lfw/images/Bill_Clinton/011502.jpg,train
11724,Bill_Clinton,data/lfw/images/Bill_Clinton/011724.jpg,train
12069,Bill_Clinton,data/lfw/images/Bill_Clinton/012069.jpg,train
12620,Bill_Clinton,data/lfw/images/Bill_Clinton/012620.jpg,train
1863,Bill_Curry,data/lfw/images/Bill_Curry/001863.jpg,train
3586,Bill_Doba,data/lfw/images/Bill_Doba/003586.jpg,test
1959,Bill_Duffey,data/lfw/images/Bill_Duffey/001959.jpg,train
6187,Bill_Elliott,data/lfw/images/Bill_Elliott/006187.jpg,train
1881,Bill_Fennelly,data/lfw/images/Bill_Fennelly/001881.jpg,train
2681,Bill_Frist,data/lfw/images/Bill_Frist/002681.jpg,train
4896,Bill_Frist,data/lfw/images/Bill_Frist/004896.jpg,train
5976,Bill_Frist,data/lfw/images/Bill_Frist/005976.jpg,train
6896,Bill_Frist,data/lfw/images/Bill_Frist/006896.jpg,train
7407,Bill_Frist,data/lfw/images/Bill_Frist/007407.jpg,train
7554,Bill_Frist,data/lfw/images/Bill_Frist/007554.jpg,train
8225,Bill_Frist,data/lfw/images/Bill_Frist/008225.jpg,train
8271,Bill_Frist,data/lfw/images/Bill_Frist/008271.jpg,train
12682,Bill_Frist,data/lfw/images/Bill_Frist/012682.jpg,train
611,Bill_Gates,data/lfw/images/Bill_Gates/000611.jpg,train
1640,Bill_Gates,data/lfw/images/Bill_Gates/001640.jpg,train
3090,Bill_Gates,data/lfw/images/Bill_Gates/003090.jpg,train
3134,Bill_Gates,data/lfw/images/Bill_Gates/003134.jpg,train
3400,Bill_Gates,data/lfw/images/Bill_Gates/003400.jpg,train
5612,Bill_Gates,data/lfw/images/Bill_Gates/005612.jpg,train
6070,Bill_Gates,data/lfw/images/Bill_Gates/006070.jpg,train
6741,Bill_Gates,data/lfw/images/Bill_Gates/006741.jpg,train
7282,Bill_Gates,data/lfw/images/Bill_Gates/007282.jpg,train
7749,Bill_Gates,data/lfw/images/Bill_Gates/007749.jpg,train
8751,Bill_Gates,data/lfw/images/Bill_Gates/008751.jpg,train
9184,Bill_Gates,data/lfw/images/Bill_Gates/009184.jpg,train
9435,Bill_Gates,data/lfw/images/Bill_Gates/009435.jpg,train
10315,Bill_Gates,data/lfw/images/Bill_Gates/010315.jpg,train
11546,Bill_Gates,data/lfw/images/Bill_Gates/011546.jpg,train
12574,Bill_Gates,data/lfw/images/Bill_Gates/012574.jpg,train
12721,Bill_Gates,data/lfw/images/Bill_Gates/012721.jpg,train
1001,Bill_Graham,data/lfw/images/Bill_Graham/001001.jpg,test
1077,Bill_Graham,data/lfw/images/Bill_Graham/001077.jpg,test
1693,Bill_Graham,data/lfw/images/Bill_Graham/001693.jpg,test
4348,Bill_Graham,data/lfw/images/Bill_Graham/004348.jpg,test
6298,Bill_Graham,data/lfw/images/Bill_Graham/006298.jpg,test
7628,Bill_Graham,data/lfw/images/Bill_Graham/007628.jpg,test
9032,Bill_Graham,data/lfw/images/Bill_Graham/009032.jpg,test
9215,Bill_Graham,data/lfw/images/Bill_Graham/009215.jpg,test
9686,Bill_Graham,data/lfw/images/Bill_Graham/009686.jpg,test
9657,Bill_Guerin,data/lfw/images/Bill_Guerin/009657.jpg,train
9459,Bill_Herrion,data/lfw/images/Bill_Herrion/009459.jpg,test
12766,Bill_Hughes,data/lfw/images/Bill_Hughes/012766.jpg,train
1929,Bill_King,data/lfw/images/Bill_King/001929.jpg,test
4420,Bill_Kollar,data/lfw/images/Bill_Kollar/004420.jpg,test
5803,Bill_Kong,data/lfw/images/Bill_Kong/005803.jpg,train
12575,Bill_Lerach,data/lfw/images/Bill_Lerach/012575.jpg,train
2042,Bill_Maher,data/lfw/images/Bill_Maher/002042.jpg,test
11467,Bill_Mauldin,data/lfw/images/Bill_Mauldin/011467.jpg,train
1146,Bill_McBride,data/lfw/images/Bill_McBride/001146.jpg,train
1334,Bill_McBride,data/lfw/images/Bill_McBride/001334.jpg,train
1922,Bill_McBride,data/lfw/images/Bill_McBride/001922.jpg,train
2556,Bill_McBride,data/lfw/images/Bill_McBride/002556.jpg,train
2736,Bill_McBride,data/lfw/images/Bill_McBride/002736.jpg,train
9568,Bill_McBride,data/lfw/images/Bill_McBride/009568.jpg,train
10038,Bill_McBride,data/lfw/images/Bill_McBride/010038.jpg,train
11686,Bill_McBride,data/lfw/images/Bill_McBride/011686.jpg,train
12399,Bill_McBride,data/lfw/images/Bill_McBride/012399.jpg,train
12500,Bill_McBride,data/lfw/images/Bill_McBride/012500.jpg,train
9382,Bill_Nelson,data/lfw/images/Bill_Nelson/009382.jpg,val
9547,Bill_Nelson,data/lfw/images/Bill_Nelson/009547.jpg,val
9172,Bill_OReilly,data/lfw/images/Bill_OReilly/009172.jpg,train
3141,Bill_Parcells,data/lfw/images/Bill_Parcells/003141.jpg,train
5290,Bill_Parcells,data/lfw/images/Bill_Parcells/005290.jpg,train
2360,Bill_Parsons,data/lfw/images/Bill_Parsons/002360.jpg,train
